datetime,gps_time_str,lat,lon,su202,temp_C,humidity_pct,pressure_hPa,alt_m
2000-01-01 15:54:35,GPS Time :2025-10-5 10:36,25.550449,76.832091,1.29,1.68,44.91,667.91,3327.756935
2000-01-01 15:54:41,GPS Time :2025-10-5 10:36,25.550033,76.832111,1.26,1.76,44.55,669.46,3308.621692
2000-01-01 15:54:47,GPS Time :2025-10-5 10:36,25.549812,76.832181,1.32,1.84,45.13,670.94,3290.384074
2000-01-01 15:54:53,GPS Time :2025-10-5 10:36,25.549812,76.832181,1.28,1.92,45.08,672.39,3272.547703
2000-01-01 15:54:59,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.27,2.02,45.06,673.92,3253.760998
2000-01-01 15:55:05,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.24,2.07,44.98,675.41,3235.498614
2000-01-01 15:55:11,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.16,2.15,45.02,676.92,3217.024352
2000-01-01 15:55:17,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.34,2.21,44.93,678.37,3199.315548
2000-01-01 15:55:23,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.19,2.3,44.88,679.89,3180.784713
2000-01-01 15:55:29,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.19,2.38,44.72,681.45,3161.801075
2000-01-01 15:55:35,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.21,2.47,44.64,683.07,3142.124509
2000-01-01 15:55:41,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.26,2.53,44.42,684.6,3123.575753
2000-01-01 15:55:47,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.26,2.6,44.34,686.18,3104.456028
2000-01-01 15:55:53,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.35,2.67,44.2,687.7,3086.095984
2000-01-01 15:55:59,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.33,2.74,44.24,689.36,3066.082386
2000-01-01 15:56:05,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.32,2.84,43.92,690.94,3047.069516
2000-01-01 15:56:11,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.27,2.92,44.03,692.49,3028.451829
2000-01-01 15:56:17,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.29,3,43.89,694.06,3009.628284
2000-01-01 15:56:23,GPS Time :2025-10-5 10:36,25.549602,76.832308,0.96,3.06,43.9,695.64,2990.719622
2000-01-01 15:56:29,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.29,3.14,43.79,697.1,2973.277951
2000-01-01 15:56:35,GPS Time :2025-10-5 10:36,25.549602,76.832308,1.29,3.25,43.74,698.8,2953.006392
2000-01-01 15:56:41,GPS Time :2025-10-5 10:38,25.546922,76.834854,1.21,3.29,43.77,700.45,2933.369209
2000-01-01 15:56:47,GPS Time :2025-10-5 10:38,25.546807,76.835195,1.24,3.36,44.08,702.08,2914.006798
2000-01-01 15:56:53,GPS Time :2025-10-5 10:38,25.546802,76.835603,1.27,3.47,44.4,703.57,2896.339238
2000-01-01 15:56:59,GPS Time :2025-10-5 10:38,25.546813,76.836019,1.32,3.53,44.98,705.17,2877.401064
2000-01-01 15:57:05,GPS Time :2025-10-5 10:38,25.546762,76.836428,1.3,3.6,45.73,706.78,2858.379618
2000-01-01 15:57:11,GPS Time :2025-10-5 10:38,25.546715,76.83685,1.3,3.67,46.34,708.38,2839.511047
2000-01-01 15:57:17,GPS Time :2025-10-5 10:38,25.546641,76.83727,1.27,3.77,47.07,709.97,2820.794561
2000-01-01 15:57:23,GPS Time :2025-10-5 10:39,25.546499,76.837578,1.23,3.82,47.43,711.61,2801.525034
2000-01-01 15:57:29,GPS Time :2025-10-5 10:39,25.546347,76.837821,1.29,3.91,49.28,713.11,2783.931928
2000-01-01 15:57:36,GPS Time :2025-10-5 10:39,25.546193,76.838064,1.3,4,50.93,714.71,2765.198948
2000-01-01 15:57:42,GPS Time :2025-10-5 10:39,25.546044,76.838357,1.34,4.07,51.47,716.52,2744.048159
2000-01-01 15:57:48,GPS Time :2025-10-5 10:39,25.546044,76.838357,1.24,4.15,51.5,718.1,2725.620377
2000-01-01 15:57:54,GPS Time :2025-10-5 10:39,25.54572,76.838922,1.3,4.23,52.45,719.75,2706.411189
2000-01-01 15:58:01,GPS Time :2025-10-5 10:39,25.545569,76.839116,1.19,4.33,53.26,721.47,2686.424989
2000-01-01 15:58:07,GPS Time :2025-10-5 10:39,25.545431,76.839259,1.12,4.4,54.29,723.13,2667.172537
2000-01-01 15:58:14,GPS Time :2025-10-5 10:39,25.545431,76.839259,1.22,4.48,55.17,724.86,2647.146282
2000-01-01 15:58:21,GPS Time :2025-10-5 10:39,25.545237,76.839392,1.19,4.57,55.51,726.54,2627.735828
2000-01-01 15:58:27,GPS Time :2025-10-5 10:40,25.545418,76.839361,1.12,4.64,55.65,728.42,2606.057651
2000-01-01 15:58:34,GPS Time :2025-10-5 10:40,25.545418,76.839361,1.21,4.72,56.69,730.15,2586.149109
2000-01-01 15:58:41,GPS Time :2025-10-5 10:40,25.545675,76.839439,1.24,4.83,58.38,731.94,2565.590264
2000-01-01 15:58:48,GPS Time :2025-10-5 10:40,25.545906,76.839686,1.24,4.89,58.58,733.75,2544.843068
2000-01-01 15:58:54,GPS Time :2025-10-5 10:40,25.546005,76.840248,1.28,5.02,59.03,735.65,2523.108782
2000-01-01 15:59:01,GPS Time :2025-10-5 10:40,25.546005,76.840248,1.26,5.09,59.39,737.52,2501.76201
2000-01-01 15:59:08,GPS Time :2025-10-5 10:40,25.545908,76.840399,1.17,5.15,59.63,739.36,2480.800436
2000-01-01 15:59:15,GPS Time :2025-10-5 10:40,25.54582,76.84042,1.11,5.28,61.45,741.16,2460.335384
2000-01-01 15:59:22,GPS Time :2025-10-5 10:41,25.545895,76.840316,1.14,5.34,61.42,742.97,2439.797181
2000-01-01 15:59:28,GPS Time :2025-10-5 10:41,25.545895,76.840316,1.12,5.42,61.5,744.73,2419.865148
2000-01-01 15:59:35,GPS Time :2025-10-5 10:41,25.546204,76.840171,1.19,5.51,61.86,746.59,2398.842027
2000-01-01 15:59:42,GPS Time :2025-10-5 10:41,25.546419,76.840235,1.24,5.64,62.98,748.46,2377.74859
2000-01-01 15:59:49,GPS Time :2025-10-5 10:41,25.546613,76.840421,1.29,5.72,63.8,750.31,2356.922704
2000-01-01 15:59:55,GPS Time :2025-10-5 10:41,25.546728,76.840679,1.23,5.81,64.62,752.16,2336.138358
2000-01-01 16:00:02,GPS Time :2025-10-5 10:41,25.546728,76.840679,1.14,5.93,64.88,753.94,2316.179487
2000-01-01 16:00:09,GPS Time :2025-10-5 10:41,25.546712,76.841174,1.21,6.02,65.37,755.9,2294.246396
2000-01-01 16:00:16,GPS Time :2025-10-5 10:41,25.546598,76.841378,1.23,6.11,65.57,757.81,2272.917083
2000-01-01 16:00:23,GPS Time :2025-10-5 10:42,25.546416,76.841464,1.21,6.24,66.29,759.64,2252.521941
2000-01-01 16:00:29,GPS Time :2025-10-5 10:42,25.546416,76.841464,1.22,6.31,67.08,761.47,2232.166547
2000-01-01 16:00:36,GPS Time :2025-10-5 10:42,25.546079,76.841522,1.13,6.39,67.17,763.25,2212.405281
2000-01-01 16:00:43,GPS Time :2025-10-5 10:42,25.545991,76.841458,1.1,6.48,67.08,765.15,2191.35293
2000-01-01 16:00:50,GPS Time :2025-10-5 10:42,25.546024,76.841367,1.18,6.57,67.63,767.01,2170.784752
2000-01-01 16:00:57,GPS Time :2025-10-5 10:42,25.546058,76.841273,1.23,6.67,68.35,768.84,2150.587698
2000-01-01 16:01:03,GPS Time :2025-10-5 10:42,25.545802,76.841207,1.11,6.74,68.6,770.61,2131.089845
2000-01-01 16:01:10,GPS Time :2025-10-5 10:42,25.545802,76.841207,1.29,6.82,68.67,772.48,2110.529774
2000-01-01 16:01:17,GPS Time :2025-10-5 10:42,25.545613,76.841322,1.24,6.87,68.42,774.32,2090.338846
2000-01-01 16:01:24,GPS Time :2025-10-5 10:43,25.545462,76.841535,1.24,6.95,68.31,776.11,2070.733833
2000-01-01 16:01:30,GPS Time :2025-10-5 10:43,25.545356,76.841799,1.24,7.05,68.33,778.02,2049.854855
2000-01-01 16:01:37,GPS Time :2025-10-5 10:43,25.545356,76.841799,1.26,7.15,68.62,779.87,2029.671296
2000-01-01 16:01:44,GPS Time :2025-10-5 10:43,25.545032,76.842179,1.18,7.28,69.93,781.78,2008.873772
2000-01-01 16:01:51,GPS Time :2025-10-5 10:43,25.544816,76.842251,1.15,7.38,70.66,783.67,1988.334485
2000-01-01 16:01:58,GPS Time :2025-10-5 10:43,25.544613,76.842258,1.13,7.49,70.98,785.61,1967.293507
2000-01-01 16:02:04,GPS Time :2025-10-5 10:43,25.544613,76.842258,1.1,7.58,71.23,787.48,1947.051528
2000-01-01 16:02:11,GPS Time :2025-10-5 10:43,25.544527,76.84214,1.11,7.67,71.3,789.45,1925.769148
2000-01-01 16:02:18,GPS Time :2025-10-5 10:43,25.54458,76.842109,1.11,7.74,71.4,791.19,1907.007251
2000-01-01 16:02:25,GPS Time :2025-10-5 10:44,25.544701,76.842179,1.12,7.8,71.07,793.12,1886.235685
2000-01-01 16:02:32,GPS Time :2025-10-5 10:44,25.544826,76.84233,1.08,7.9,71.19,795.11,1864.861186
2000-01-01 16:02:38,GPS Time :2025-10-5 10:44,25.544826,76.84233,1.05,8,71.49,796.96,1845.029242
2000-01-01 16:02:45,GPS Time :2025-10-5 10:44,25.545024,76.842648,1.21,8.09,71.65,798.93,1823.951843
2000-01-01 16:02:52,GPS Time :2025-10-5 10:44,25.545085,76.842968,1.19,8.17,71.79,800.93,1802.596478
2000-01-01 16:02:59,GPS Time :2025-10-5 10:44,25.544977,76.843358,1.24,8.26,71.85,802.8,1782.668239
2000-01-01 16:03:06,GPS Time :2025-10-5 10:44,25.544792,76.843697,1.22,8.36,72.29,804.78,1761.608681
2000-01-01 16:03:12,GPS Time :2025-10-5 10:44,25.544411,76.844229,1.15,8.46,72.87,806.7,1741.227321
2000-01-01 16:03:19,GPS Time :2025-10-5 10:44,25.544411,76.844229,1.19,8.59,74.46,808.74,1719.615123
2000-01-01 16:03:26,GPS Time :2025-10-5 10:45,25.544202,76.844415,1.11,8.7,74.43,810.6,1699.948324
2000-01-01 16:03:33,GPS Time :2025-10-5 10:45,25.543995,76.844631,1.19,8.79,74.82,812.56,1679.263673
2000-01-01 16:03:39,GPS Time :2025-10-5 10:45,25.543831,76.844784,1.16,8.91,75.18,814.58,1657.988053
2000-01-01 16:03:46,GPS Time :2025-10-5 10:45,25.543831,76.844784,1.06,9,75.69,816.49,1637.910266
2000-01-01 16:03:53,GPS Time :2025-10-5 10:45,25.543728,76.845006,1.08,9.05,75.61,818.52,1616.612698
2000-01-01 16:04:00,GPS Time :2025-10-5 10:45,25.543834,76.84517,1.07,9.17,75.82,820.49,1595.985471
2000-01-01 16:04:07,GPS Time :2025-10-5 10:45,25.543959,76.845364,1.16,9.27,76.61,822.52,1574.771916
2000-01-01 16:04:13,GPS Time :2025-10-5 10:45,25.544119,76.845611,1.06,9.41,76.89,824.47,1554.434248
2000-01-01 16:04:20,GPS Time :2025-10-5 10:45,25.544119,76.845611,1.04,9.53,78.04,826.42,1534.135496
2000-01-01 16:04:27,GPS Time :2025-10-5 10:46,25.5444,76.846368,0.98,9.61,78.4,828.34,1514.186891
2000-01-01 16:04:34,GPS Time :2025-10-5 10:46,25.544585,76.846665,1.04,9.72,78.74,830.31,1493.757672
2000-01-01 16:04:41,GPS Time :2025-10-5 10:46,25.54477,76.846918,1.04,9.81,79.1,832.24,1473.781287
2000-01-01 16:04:47,GPS Time :2025-10-5 10:46,25.54477,76.846918,1.09,9.93,79.54,834.11,1454.461681
2000-01-01 16:04:54,GPS Time :2025-10-5 10:46,25.545154,76.847452,1.05,10.04,79.35,836.06,1434.352887
2000-01-01 16:05:01,GPS Time :2025-10-5 10:46,25.545353,76.847799,1.08,10.12,79.4,838.04,1413.973551
2000-01-01 16:05:08,GPS Time :2025-10-5 10:46,25.545527,76.848033,1.04,10.19,79.62,839.9,1394.864812
2000-01-01 16:05:15,GPS Time :2025-10-5 10:46,25.545654,76.848221,1.04,10.28,79.74,841.9,1374.355977
2000-01-01 16:05:21,GPS Time :2025-10-5 10:46,25.545654,76.848221,1.05,10.36,79.96,843.79,1355.011353
2000-01-01 16:05:28,GPS Time :2025-10-5 10:47,25.545893,76.848546,1,10.45,80.48,845.73,1335.191424
2000-01-01 16:05:35,GPS Time :2025-10-5 10:47,25.546049,76.848733,1.03,10.55,80.79,847.63,1315.815807
2000-01-01 16:05:42,GPS Time :2025-10-5 10:47,25.546197,76.84892,1.01,10.65,80.77,849.56,1296.170233
2000-01-01 16:05:49,GPS Time :2025-10-5 10:47,25.546334,76.849096,1.07,10.72,80.77,851.53,1276.154733
2000-01-01 16:05:55,GPS Time :2025-10-5 10:47,25.546334,76.849096,0.99,10.83,81.24,853.38,1257.392563
2000-01-01 16:06:02,GPS Time :2025-10-5 10:47,25.546728,76.849688,1.03,10.98,82.34,855.23,1238.663301
2000-01-01 16:06:09,GPS Time :2025-10-5 10:47,25.546961,76.850074,1.06,11.09,82.72,857.07,1220.067791
2000-01-01 16:06:16,GPS Time :2025-10-5 10:47,25.547191,76.850477,1.15,11.18,83.08,858.92,1201.403783
2000-01-01 16:06:23,GPS Time :2025-10-5 10:48,25.547364,76.85095,1.13,11.27,83.35,860.86,1181.86673
2000-01-01 16:06:29,GPS Time :2025-10-5 10:48,25.547364,76.85095,1.15,11.37,83.37,862.64,1163.972318
2000-01-01 16:06:36,GPS Time :2025-10-5 10:48,25.54755,76.851879,1.15,11.47,83.63,864.53,1145.004772
2000-01-01 16:06:43,GPS Time :2025-10-5 10:48,25.547579,76.85237,1.13,11.53,83.66,866.44,1125.870593
2000-01-01 16:06:50,GPS Time :2025-10-5 10:48,25.547567,76.852827,0.98,11.67,84.66,868.38,1106.470811
2000-01-01 16:06:57,GPS Time :2025-10-5 10:48,25.547531,76.853262,1.01,11.75,84.47,870.21,1088.203156
2000-01-01 16:07:03,GPS Time :2025-10-5 10:48,25.547531,76.853262,1.02,11.83,84.58,872.29,1067.477656
2000-01-01 16:07:10,GPS Time :2025-10-5 10:48,25.54772,76.853981,1.01,11.94,85.43,874.28,1047.686357
2000-01-01 16:07:17,GPS Time :2025-10-5 10:48,25.547933,76.854152,1,12.03,85.01,876.42,1026.443918
2000-01-01 16:07:24,GPS Time :2025-10-5 10:49,25.548114,76.854304,1.01,12.15,84.78,878.63,1004.550672
2000-01-01 16:07:31,GPS Time :2025-10-5 10:49,25.548296,76.854491,1.03,12.27,84.84,880.91,982.0106594
2000-01-01 16:07:37,GPS Time :2025-10-5 10:49,25.548659,76.855111,0.96,12.35,85.27,883.17,959.7149393
2000-01-01 16:07:44,GPS Time :2025-10-5 10:49,25.548659,76.855111,1.05,12.44,85.34,885.34,938.3505375
2000-01-01 16:07:51,GPS Time :2025-10-5 10:49,25.548802,76.855523,0.94,12.57,84.97,887.64,915.7524812
2000-01-01 16:07:58,GPS Time :2025-10-5 10:49,25.548943,76.85589,1,12.65,85.6,889.83,894.2792275
2000-01-01 16:08:04,GPS Time :2025-10-5 10:49,25.548943,76.85589,0.99,12.74,85.77,892.02,872.8487271
2000-01-01 16:08:11,GPS Time :2025-10-5 10:49,25.54904,76.856224,1.01,12.81,85.53,894.39,849.7047646
2000-01-01 16:08:18,GPS Time :2025-10-5 10:49,25.549083,76.856437,1.11,12.92,85.7,896.7,827.194468
2000-01-01 16:08:25,GPS Time :2025-10-5 10:50,25.548888,76.856652,1.07,13.03,86.07,899.11,803.7596958
2000-01-01 16:08:31,GPS Time :2025-10-5 10:50,25.548888,76.856652,1.11,13.16,86.29,901.14,784.0594681
2000-01-01 16:08:38,GPS Time :2025-10-5 10:50,25.548301,76.857259,1.08,13.26,86.43,903.3,763.1370729
2000-01-01 16:08:45,GPS Time :2025-10-5 10:50,25.548001,76.857652,0.98,13.39,87.04,905.41,742.7380735
2000-01-01 16:08:51,GPS Time :2025-10-5 10:50,25.547891,76.858041,0.97,13.53,87.26,907.45,723.0523865
2000-01-01 16:08:58,GPS Time :2025-10-5 10:50,25.547891,76.858041,0.98,13.6,86.82,909.8,700.4196162
2000-01-01 16:09:05,GPS Time :2025-10-5 10:50,25.547824,76.858627,0.92,13.71,87.29,912.01,679.1783335
2000-01-01 16:09:12,GPS Time :2025-10-5 10:50,25.547834,76.858915,0.85,13.81,87.85,914.15,658.6495362
2000-01-01 16:09:18,GPS Time :2025-10-5 10:50,25.547834,76.858915,0.99,13.89,87.84,916.52,635.9597374
2000-01-01 16:09:25,GPS Time :2025-10-5 10:51,25.547782,76.859465,1.04,14,88.22,918.6,616.085441
2000-01-01 16:09:32,GPS Time :2025-10-5 10:51,25.547809,76.859742,0.94,14.05,88.21,920.87,594.4372475
2000-01-01 16:09:38,GPS Time :2025-10-5 10:51,25.547829,76.860047,0.95,14.14,88.26,923.53,569.1246792
2000-01-01 16:09:45,GPS Time :2025-10-5 10:51,25.547829,76.860047,0.97,14.23,88.49,926.03,545.3884326
2000-01-01 16:09:52,GPS Time :2025-10-5 10:51,25.547823,76.860237,0.99,14.32,88.86,928.84,518.7707531
2000-01-01 16:09:58,GPS Time :2025-10-5 10:51,25.54776,76.860278,1.02,14.43,88.99,931.57,492.9732491
2000-01-01 16:10:05,GPS Time :2025-10-5 10:51,25.547615,76.860293,1.02,14.5,89.28,934.58,464.6007104
2000-01-01 16:10:12,GPS Time :2025-10-5 10:51,25.547391,76.860319,1.04,14.62,89.33,937.39,438.1800972
2000-01-01 16:10:18,GPS Time :2025-10-5 10:52,25.547048,76.860347,1.03,14.71,89.56,939.85,415.1029057
2000-01-01 16:10:25,GPS Time :2025-10-5 10:52,25.547048,76.860347,0.9,14.84,90.26,942.31,392.0745756
2000-01-01 16:10:31,GPS Time :2025-10-5 10:52,25.54685,76.860383,0.94,14.94,90.16,944.68,369.9347425
2000-01-01 16:10:38,GPS Time :2025-10-5 10:52,25.546737,76.860372,1.04,15.03,90.41,946.7,351.0999822
2000-01-01 16:10:45,GPS Time :2025-10-5 10:52,25.546636,76.860367,1.08,15.14,90.46,948.87,330.9028246
2000-01-01 16:10:51,GPS Time :2025-10-5 10:52,25.546447,76.860407,1.02,15.24,90.61,951.18,309.4436836
2000-01-01 16:10:58,GPS Time :2025-10-5 10:52,25.546447,76.860407,1.01,15.3,90.47,953.73,285.8039721
2000-01-01 16:11:05,GPS Time :2025-10-5 10:52,25.54606,76.860936,1,15.39,90.37,956.27,262.3077925
2000-01-01 16:11:11,GPS Time :2025-10-5 10:52,25.545909,76.861352,0.98,15.54,90.76,958.74,239.5075635
2000-01-01 16:11:18,GPS Time :2025-10-5 10:52,25.545909,76.861352,0.97,15.62,90.73,961,218.6874497
2000-01-01 16:11:24,GPS Time :2025-10-5 10:53,25.54568,76.862194,0.95,15.72,90.7,963.37,196.8965151
2000-01-01 16:11:31,GPS Time :2025-10-5 10:53,25.54547,76.86254,1,15.82,90.92,965.9,173.6823157
2000-01-01 16:11:38,GPS Time :2025-10-5 10:53,25.545281,76.862844,0.99,15.92,90.9,968.33,151.4319855
2000-01-01 16:11:44,GPS Time :2025-10-5 10:53,25.545059,76.863162,0.96,16,91.01,970.28,133.6094591
2000-01-01 16:11:51,GPS Time :2025-10-5 10:53,25.545059,76.863162,0.97,16.12,91.35,971.44,123.0210955
2000-01-01 16:11:58,GPS Time :2025-10-5 10:53,25.545021,76.863827,0.95,16.22,91.21,973.08,108.0687965
2000-01-01 16:12:04,GPS Time :2025-10-5 10:53,25.545117,76.864611,0.96,16.37,91.46,974.69,93.40985195
2000-01-01 16:12:11,GPS Time :2025-10-5 10:53,25.545117,76.864611,0.17,16.48,91.72,975.58,85.3148738
2000-01-01 16:12:17,GPS Time :2025-10-5 10:53,25.545074,76.864763,0.17,16.49,90.75,975.57,85.40579539
2000-01-01 16:12:24,GPS Time :2025-10-5 10:53,25.545074,76.864763,0.18,16.51,90.01,975.54,85.67856467
2000-01-01 16:12:30,GPS Time :2025-10-5 10:54,25.545076,76.864761,0.31,16.56,89.33,975.66,84.58752828
2000-01-01 16:12:37,GPS Time :2025-10-5 10:54,25.545076,76.864769,0.11,16.61,89.53,975.58,85.3148738
2000-01-01 16:12:44,GPS Time :2025-10-5 10:54,25.545073,76.864781,0.1,16.65,89.4,975.56,85.49671773
2000-01-01 16:12:50,GPS Time :2025-10-5 10:54,25.545074,76.864781,0.05,16.71,89.55,975.59,85.22395297
2000-01-01 16:12:57,GPS Time :2025-10-5 10:54,25.545077,76.864782,0.06,16.75,89.58,975.61,85.04211357
2000-01-01 16:13:03,GPS Time :2025-10-5 10:54,25.545081,76.864784,0.04,16.81,89.85,975.5,86.04226762
2000-01-01 16:13:10,GPS Time :2025-10-5 10:54,25.545081,76.864784,0.06,16.86,90.05,975.5,86.04226762
2000-01-01 16:13:16,GPS Time :2025-10-5 10:54,25.545085,76.864788,0.06,16.91,90.24,975.45,86.49691329
2000-01-01 16:13:23,GPS Time :2025-10-5 10:54,25.545085,76.864788,0.05,16.98,90.18,975.56,85.49671773
2000-01-01 16:13:30,GPS Time :2025-10-5 10:55,25.54509,76.864793,0.06,17.04,90.1,975.62,84.95119501
2000-01-01 16:13:36,GPS Time :2025-10-5 10:55,25.545095,76.864796,0.05,17.11,90.13,975.59,85.22395297
2000-01-01 16:13:43,GPS Time :2025-10-5 10:55,25.545095,76.864796,0.05,17.18,90.58,975.58,85.3148738
2000-01-01 16:13:49,GPS Time :2025-10-5 10:55,25.545099,76.864798,0.04,17.25,90.43,975.54,85.67856467
2000-01-01 16:13:56,GPS Time :2025-10-5 10:55,25.545099,76.864798,0.06,17.33,90.64,975.55,85.58764082
2000-01-01 16:14:02,GPS Time :2025-10-5 10:55,25.545104,76.864801,0.06,17.41,90.53,975.6,85.13303289
2000-01-01 16:14:09,GPS Time :2025-10-5 10:55,25.545104,76.864801,0.04,17.48,90.59,975.56,85.49671773
2000-01-01 16:14:16,GPS Time :2025-10-5 10:55,25.545104,76.864804,0.06,17.55,91.02,975.65,84.67844383
2000-01-01 16:14:22,GPS Time :2025-10-5 10:56,25.545104,76.864803,0.05,17.64,90.23,975.59,85.22395297
2000-01-01 16:14:29,GPS Time :2025-10-5 10:56,25.545105,76.864802,0.05,17.71,89.75,975.63,84.86027719
2000-01-01 16:14:35,GPS Time :2025-10-5 10:56,25.545111,76.8648,0.05,17.8,90.67,975.68,84.40569945
2000-01-01 16:14:42,GPS Time :2025-10-5 10:56,25.545111,76.8648,0.06,17.85,90.7,975.6,85.13303289
2000-01-01 16:14:48,GPS Time :2025-10-5 10:56,25.545112,76.864797,0.05,17.93,90.84,975.6,85.13303289
2000-01-01 16:14:55,GPS Time :2025-10-5 10:56,25.545112,76.864797,0.06,18.02,90.93,975.6,85.13303289
2000-01-01 16:15:02,GPS Time :2025-10-5 10:56,25.545112,76.864795,0.04,18.11,91.01,975.62,84.95119501
2000-01-01 16:15:08,GPS Time :2025-10-5 10:56,25.545111,76.864795,0.05,18.18,91.38,975.59,85.22395297
2000-01-01 16:15:15,GPS Time :2025-10-5 10:56,25.545111,76.864796,0.05,18.28,91.42,975.65,84.67844383
2000-01-01 16:15:21,GPS Time :2025-10-5 10:57,25.545111,76.864798,0.04,18.38,91.44,975.65,84.67844383
2000-01-01 16:15:28,GPS Time :2025-10-5 10:57,25.545111,76.864798,0.04,18.45,91.37,975.56,85.49671773
2000-01-01 16:15:34,GPS Time :2025-10-5 10:57,25.545113,76.8648,0.04,18.54,91.54,975.6,85.13303289
2000-01-01 16:15:41,GPS Time :2025-10-5 10:57,25.545113,76.8648,0.05,18.63,91.86,975.65,84.67844383
2000-01-01 16:15:48,GPS Time :2025-10-5 10:57,25.545112,76.864803,0.05,18.72,91.66,975.7,84.22387363
